Date,AAL,AAPL,ACST,ADXS,AESE,AGNC,AIKI,AMD,APA,APHA,ASRT,ATOS,AZN,BIDU,BILI,BIOL,BLDP,BNGO,CAN,CDEV,CIDM,CLOV,CLPS,CMCSA,CSCO,CTRM,CTXR,DKNG,EARS,EBON,EVFM,EYES,FB,FCEL,FPRX,FUTU,GEVO,GNUS,IDEX,INO,INTC,IQ,ITRM,JAGX,JBLU,JD,KOPN,LI,LKCO,LYFT,MARA,MDLZ,METX,MICT,MIK,MRNA,MRVL,MSFT,MU,MVIS,NAKD,NKLA,NNDM,NVDA,OCGN,OGI,ONTX,OPEN,PACB,PLUG,PTON,PYPL,QCOM,QTT,RIOT,SABR,SDC,SHIP,SIFY,SIRI,SLGG,SNDL,SOLO,SRNE,TELL,TIGR,TLRY,TNXP,TRCH,TSLA,TTOO,TXMD,UAL,VIAC,VISL,VTRS,VUZI,WKHS,XTLB,ZNGA
2021-04-26,"[21.520000457763672, 22.049999237060547, 21.479999542236328, 22.040000915527344, 44349200.0, 0.0, 0.0]","[134.8300018310547, 135.05999755859375, 133.55999755859375, 134.72000122070312, 66905100.0, 0.0, 0.0]","[0.47999998927116394, 0.5400000214576721, 0.4699999988079071, 0.5299999713897705, 15524400.0, 0.0, 0.0]","[0.5099999904632568, 0.5239999890327454, 0.4860000014305115, 0.5130000114440918, 12573500.0, 0.0, 0.0]","[2.6500000953674316, 2.700000047683716, 2.569999933242798, 2.680000066757202, 714300.0, 0.0, 0.0]","[17.510000228881836, 17.530000686645508, 17.34000015258789, 17.360000610351562, 7961300.0, 0.0, 0.0]","[1.0399999618530273, 1.059999942779541, 1.0099999904632568, 1.0299999713897705, 4621900.0, 0.0, 0.0]","[83.3499984741211, 85.9000015258789, 82.69999694824219, 85.41000366210938, 57594500.0, 0.0, 0.0]","[18.1299991607666, 18.850000381469727, 18.06999969482422, 18.649999618530273, 8056800.0, 0.0, 0.0]","[14.229999542236328, 14.779999732971191, 14.050000190734863, 14.779999732971191, 6261300.0, 0.0, 0.0]","[0.5600000023841858, 0.5899999737739563, 0.5299999713897705, 0.5699999928474426, 5698000.0, 0.0, 0.0]","[1.7699999809265137, 1.9600000381469727, 1.75, 1.9600000381469727, 5263100.0, 0.0, 0.0]","[52.45000076293945, 52.47999954223633, 51.9900016784668, 52.369998931884766, 6451500.0, 0.0, 0.0]","[218.10000610351562, 219.32000732421875, 214.1999969482422, 216.4600067138672, 5844700.0, 0.0, 0.0]","[115.21800231933594, 118.69000244140625, 114.20999908447266, 118.45999908447266, 3294900.0, 0.0, 0.0]","[0.7699999809265137, 0.800000011920929, 0.75, 0.800000011920929, 3730500.0, 0.0, 0.0]","[22.549999237060547, 22.549999237060547, 21.020000457763672, 22.389999389648438, 4826700.0, 0.0, 0.0]","[6.360000133514404, 7.619999885559082, 6.28000020980835, 7.619999885559082, 56762400.0, 0.0, 0.0]","[13.90999984741211, 14.649999618530273, 13.220000267028809, 14.640000343322754, 8583300.0, 0.0, 0.0]","[3.7699999809265137, 4.119999885559082, 3.7699999809265137, 4.079999923706055, 4411200.0, 0.0, 0.0]","[1.3300000429153442, 1.600000023841858, 1.3200000524520874, 1.4800000190734863, 86135600.0, 0.0, 0.0]","[8.979999542236328, 9.449999809265137, 8.84000015258789, 9.220000267028809, 12273100.0, 0.0, 0.0]","[4.389999866485596, 4.579999923706055, 4.354000091552734, 4.5, 97600.0, 0.0, 0.0]","[54.380001068115234, 54.58000183105469, 54.0099983215332, 54.31999969482422, 12802300.0, 0.0, 0.0]","[51.650001525878906, 51.77000045776367, 51.5, 51.63999938964844, 13778200.0, 0.0, 0.0]","[0.4909999966621399, 0.546999990940094, 0.48500001430511475, 0.5350000262260437, 149487400.0, 0.0, 0.0]","[1.7920000553131104, 1.9700000286102295, 1.7519999742507935, 1.899999976158142, 5638100.0, 0.0, 0.0]","[58.150001525878906, 59.45899963378906, 57.560001373291016, 59.22999954223633, 8011200.0, 0.0, 0.0]","[3.4200000762939453, 3.4200000762939453, 3.2200000286102295, 3.4100000858306885, 642700.0, 0.0, 0.0]","[4.300000190734863, 4.415999889373779, 4.159999847412109, 4.360000133514404, 10929800.0, 0.0, 0.0]","[1.5, 1.559999942779541, 1.5, 1.5399999618530273, 2108500.0, 0.0, 0.0]","[7.46999979019165, 7.730000019073486, 7.28000020980835, 7.489999771118164, 1353200.0, 0.0, 0.0]","[303.3399963378906, 305.79998779296875, 301.55999755859375, 303.0400085449219, 16172600.0, 0.0, 0.0]","[10.720000267028809, 10.75, 9.90999984741211, 10.609999656677246, 33130000.0, 0.0, 0.0]",,"[145.0, 150.47999572753906, 142.33999633789062, 149.5500030517578, 5502500.0, 0.0, 0.0]","[6.900000095367432, 7.289999961853027, 6.53000020980835, 7.199999809265137, 14571600.0, 0.0, 0.0]","[1.7280000448226929, 1.840000033378601, 1.6799999475479126, 1.840000033378601, 15295000.0, 0.0, 0.0]","[2.7200000286102295, 2.859999895095825, 2.6600000858306885, 2.8499999046325684, 14037000.0, 0.0, 0.0]","[6.900000095367432, 7.349999904632568, 6.739999771118164, 6.949999809265137, 17331000.0, 0.0, 0.0]","[59.099998474121094, 59.52000045776367, 58.459999084472656, 58.7599983215332, 39645900.0, 0.0, 0.0]","[15.75, 15.850000381469727, 15.359999656677246, 15.729999542236328, 17816800.0, 0.0, 0.0]","[1.2000000476837158, 1.2699999809265137, 1.149999976158142, 1.2599999904632568, 7373300.0, 0.0, 0.0]","[1.6100000143051147, 1.7300000190734863, 1.5399999618530273, 1.649999976158142, 18067400.0, 0.0, 0.0]","[20.600000381469727, 20.8700008392334, 20.399999618530273, 20.56999969482422, 7296900.0, 0.0, 0.0]","[76.12999725341797, 76.55999755859375, 74.94000244140625, 76.13999938964844, 12238600.0, 0.0, 0.0]","[8.829999923706055, 9.5, 8.699999809265137, 9.329999923706055, 3498100.0, 0.0, 0.0]","[20.843000411987305, 20.924999237060547, 20.309999465942383, 20.809999465942383, 5888500.0, 0.0, 0.0]","[1.2000000476837158, 1.3700000047683716, 1.190000057220459, 1.3300000429153442, 13829300.0, 0.0, 0.0]","[63.97999954223633, 64.80000305175781, 62.94499969482422, 63.060001373291016, 4745000.0, 0.0, 0.0]","[34.91999816894531, 36.31999969482422, 33.2599983215332, 34.13999938964844, 20890200.0, 0.0, 0.0]","[59.470001220703125, 59.61000061035156, 58.66999816894531, 58.77000045776367, 7693900.0, 0.0, 0.0]","[1.6699999570846558, 1.7200000286102295, 1.5199999809265137, 1.6699999570846558, 6331100.0, 0.0, 0.0]","[1.840000033378601, 1.8899999856948853, 1.75, 1.8600000143051147, 11589400.0, 0.0, 0.0]",,"[171.7899932861328, 179.60000610351562, 168.8800048828125, 177.61000061035156, 12201700.0, 0.0, 0.0]","[46.47999954223633, 47.400001525878906, 46.27000045776367, 47.31999969482422, 9994900.0, 0.0, 0.0]","[261.6600036621094, 262.44000244140625, 260.1700134277344, 261.54998779296875, 19763300.0, 0.0, 0.0]","[86.47000122070312, 88.30000305175781, 86.11000061035156, 87.83999633789062, 14757700.0, 0.0, 0.0]","[19.989999771118164, 27.799999237060547, 19.75, 26.440000534057617, 213591300.0, 0.0, 0.0]","[0.6057000160217285, 0.7498000264167786, 0.6019999980926514, 0.7360000014305115, 221704100.0, 0.0, 0.0]","[11.550000190734863, 12.5600004196167, 11.289999961853027, 12.350000381469727, 21367700.0, 0.0, 0.0]","[7.659999847412109, 8.350000381469727, 7.570000171661377, 8.229999542236328, 21040600.0, 0.0, 0.0]","[607.4000244140625, 619.1599731445312, 605.0, 619.1199951171875, 4944900.0, 0.0, 0.0]","[11.0600004196167, 12.600000381469727, 10.779999732971191, 11.59000015258789, 270360000.0, 0.0, 0.0]","[2.680000066757202, 2.7300000190734863, 2.5799999237060547, 2.700000047683716, 5781800.0, 0.0, 0.0]","[0.7400000095367432, 0.7900000214576721, 0.7200000286102295, 0.7699999809265137, 8092700.0, 0.0, 0.0]","[19.579999923706055, 21.6200008392334, 19.229999542236328, 21.600000381469727, 15241600.0, 0.0, 0.0]","[31.360000610351562, 32.970001220703125, 30.559999465942383, 32.630001068115234, 2233700.0, 0.0, 0.0]","[28.739999771118164, 29.559999465942383, 27.270000457763672, 29.290000915527344, 45522200.0, 0.0, 0.0]","[102.66000366210938, 103.27400207519531, 100.41100311279297, 103.2699966430664, 8022700.0, 0.0, 0.0]","[266.6600036621094, 271.75, 265.9200134277344, 271.7200012207031, 5327800.0, 0.0, 0.0]","[135.3300018310547, 139.69000244140625, 135.1199951171875, 138.9600067138672, 9715400.0, 0.0, 0.0]","[2.4100000858306885, 2.5299999713897705, 2.380000114440918, 2.4800000190734863, 1669100.0, 0.0, 0.0]","[41.27199935913086, 42.1609992980957, 39.54999923706055, 40.88999938964844, 19234300.0, 0.0, 0.0]","[15.760000228881836, 16.049999237060547, 15.65999984741211, 15.680000305175781, 3735000.0, 0.0, 0.0]","[10.460000038146973, 11.15999984741211, 10.359999656677246, 11.0600004196167, 4460100.0, 0.0, 0.0]","[0.949999988079071, 1.0199999809265137, 0.9399999976158142, 1.0099999904632568, 6816800.0, 0.0, 0.0]","[3.0, 3.0799999237060547, 2.950000047683716, 3.049999952316284, 265800.0, 0.0, 0.0]","[6.340000152587891, 6.429999828338623, 6.329999923706055, 6.360000133514404, 14158700.0, 0.0, 0.0]","[5.590000152587891, 5.869999885559082, 5.409999847412109, 5.860000133514404, 653600.0, 0.0, 0.0]","[0.859000027179718, 0.8999999761581421, 0.8460000157356262, 0.8709999918937683, 244905700.0, 0.0, 0.0]","[4.349999904632568, 4.440000057220459, 4.179999828338623, 4.389999866485596, 5059600.0, 0.0, 0.0]","[7.75, 8.699999809265137, 7.639999866485596, 8.399999618530273, 12289700.0, 0.0, 0.0]","[1.9299999475479126, 2.25, 1.9299999475479126, 2.1600000858306885, 10988600.0, 0.0, 0.0]","[21.329999923706055, 22.41900062561035, 20.309999465942383, 21.809999465942383, 8767900.0, 0.0, 0.0]","[17.1299991607666, 17.860000610351562, 16.920000076293945, 17.850000381469727, 9902900.0, 0.0, 0.0]","[1.0199999809265137, 1.100000023841858, 1.0, 1.100000023841858, 11374400.0, 0.0, 0.0]","[1.850000023841858, 2.0899999141693115, 1.8300000429153442, 2.0799999237060547, 8487900.0, 0.0, 0.0]","[741.0, 749.2999877929688, 732.6099853515625, 738.2000122070312, 31038500.0, 0.0, 0.0]","[1.4079999923706055, 1.4600000381469727, 1.3799999952316284, 1.4199999570846558, 2424400.0, 0.0, 0.0]","[1.1799999475479126, 1.2300000190734863, 1.159999966621399, 1.2200000286102295, 5929500.0, 0.0, 0.0]","[54.04999923706055, 54.470001220703125, 53.220001220703125, 53.779998779296875, 12358800.0, 0.0, 0.0]","[42.439998626708984, 42.52000045776367, 41.0099983215332, 41.81999969482422, 30501300.0, 0.0, 0.0]","[2.6500000953674316, 2.809999942779541, 2.569999933242798, 2.809999942779541, 4041100.0, 0.0, 0.0]","[13.399999618530273, 13.680000305175781, 13.390000343322754, 13.550000190734863, 5775400.0, 0.0, 0.0]","[23.760000228881836, 25.81999969482422, 23.75, 25.81999969482422, 6367400.0, 0.0, 0.0]","[12.829999923706055, 13.380000114440918, 12.359999656677246, 13.229999542236328, 8810400.0, 0.0, 0.0]","[3.1700000762939453, 3.3399999141693115, 3.1700000762939453, 3.309999942779541, 4400.0, 0.0, 0.0]","[10.760000228881836, 11.069999694824219, 10.6899995803833, 11.029999732971191, 16151900.0, 0.0, 0.0]"
